,0,1,2,3,4,5,6,7,8,11,12,13
602,NOTARÍA 220, CD. VICTORIA, TAMAULIPAS, CARACTER: TITULAR, HERMANOS VAZQUEZ GOMEZ 804, SAN FRANCISCO  CD. VICTORIA, TAMAULIPAS, Socio desde: 2006, 01 83 41 19 13 41,notariapublica220@hotmail.com,,
603,NOTARÍA 212, VALLE HERMOSO, TAMAULIPAS, CARACTER: TITULAR, HIDALGO 1 Y 2, CENTRO  VALLE HERMOSO, TAMAULIPAS, Socio desde: 2010, 01 894 842 1288,lizadame212@hotmail.com,,
604,NOTARÍA 318, REYNOSA, TAMAULIPAS, CARACTER: TITULAR, OCCIDENTAL ESQ. GUADALAJARA 265 INT. ALTOS, RODRIGUEZ  REYNOSA, TAMAULIPAS, Socio desde: 2011, 01 899 180 0413,notaria318@gmail.com,,
605,NOTARÍA 131, MATAMOROS, TAMAULIPAS, CARACTER: TITULAR, QUINTA ENTRE BRAVO Y MATAMOROS 1412, ZONA CENTRO  MATAMOROS, TAMAULIPAS, Socio desde: 2008, ,pepros3@hotmail.com,,
606,NOTARÍA 154, H. MATAMOROS, TAMAULIPAS, CARACTER: TITULAR, INDEPENDENCIA 506, CENTRO  H. MATAMOROS, TAMAULIPAS, Socio desde: 2000, 01 868 812 10 20,ruben.hiram@notaria154.com,,
607,NOTARÍA 125, CD. MADERO, TAMAULIPAS, CARACTER: TITULAR, CALLE JUAREZ 215 SUR, ZONA CENTRO  CD. MADERO, TAMAULIPAS, Socio desde: 1994, ,rsolisvnp125@prodigy.net.mx,,
608,NOTARÍA 181, H. MATAMOROS, TAMAULIPAS, CARACTER: TITULAR, GONZALEZ 4 Y 5 70 INT. DESP 5, CENTRO  H. MATAMOROS, TAMAULIPAS, Socio desde: 2007, 01 688 8166730,salazarsalvador@prodigy.net.mx,,
609,NOTARÍA 243, ALTAMIRA, TAMAULIPAS, CARACTER: TITULAR, QUINTERO 14 INT. B, ZONA CENTRO  ALTAMIRA, TAMAULIPAS, Socio desde: 2011, 01 833 162 2872,honorato75@hotmail.com,,
610,NOTARÍA 294, CD. VICTORIA, TAMAULIPAS, CARACTER: ADSCRITO, HERMANOS VAZQUEZ GOMEZ 203 NTE, ZONA CENTRO  CD. VICTORIA, TAMAULIPAS, Socio desde: 2009, LOS MISMOS,sandramuniz@notaria294.com,,
611,NOTARÍA 286, NUEVO LAREDO, TAMAULIPAS, CARACTER: ASPIRANTE, MORELOS 1050, SECTOR CENTRO  NUEVO LAREDO, TAMAULIPAS, Socio desde: 2000, ,not286@hotmail.com,,
612,NOTARÍA 15, VICTORIA, TAMAULIPAS, CARACTER: TITULAR, 6 BLVD. JOSE LOPEZ PORTILLO 1201 INT. 3, GUADALUPE MAINERO  VICTORIA, TAMAULIPAS, Socio desde: 2010, 01 834 312 5089,npublica15@hotmail.com,,
613,NOTARÍA 317, REYNOSA, TAMAULIPAS, CARACTER: ADSCRITO, RETORNO CORRALES DOS 125, VILLAS DEL PRADO  REYNOSA, TAMAULIPAS, Socio desde: 2015, ,notaria317@cjtam.com,,
614,NOTARÍA 324, CIUDAD VICTORIA, TAMAULIPAS, CARACTER: TITULAR, MATAMOROS 714, CENTRO  CIUDAD VICTORIA, TAMAULIPAS, Socio desde: 2008, ,victorlibrado@hotmail.com,,
615,NOTARÍA 17, MANTE, TAMAULIPAS, CARACTER: TITULAR, MELCHOR OCAMPO 404 NORTE, CENTRO  MANTE, TAMAULIPAS, Socio desde: 2016, 018312321769,yola_barrera2000@hotmail.com,,
616,NOTARÍA 261, VICTORIA, TAMAULIPAS, CARACTER: ADSCRITO, MATIAS S CANALES 12 517, GUADALUPE MAINERO  VICTORIA, TAMAULIPAS, Socio desde: 2015, ,notaria261_yolanda@hotmail.com,,
617,NOTARÍA 71, HERMOSILLO, SONORA, CARACTER: TITULAR, PEDRO MERENO Y BLVD. HIDALGO , CENTRO  HERMOSILLO, SONORA, Socio desde: 2010, 01 662 213 1936,notaria_71@hotmail.com,,
618,NOTARÍA 52, OBREGON, SONORA, CARACTER: TITULAR, PUEBLA 207 NORTE, CENTRO  OBREGON, SONORA, Socio desde: 2015, 01 644 414 8743,amanjarreze@gmail.com,,
619,NOTARÍA 49, MAGDALENA DE KINO, SONORA, CARACTER: TITULAR, MATAMOROS 502, CENTRO  MAGDALENA DE KINO, SONORA, Socio desde: 2014, 01 632 321 53 13,notaria49@outlook.com,,
620,NOTARÍA 109, SAHUARIPA, SONORA, CARACTER: TITULAR, MORELOS 8, CENTRO  SAHUARIPA, SONORA, Socio desde: 2015, 6343 430261,alan@notaria109.com,,
621,NOTARÍA 37, GUAYMAS, SONORA, CARACTER: TITULAR, AV. ALFONSO IBERRI 23, CENTRO  GUAYMAS, SONORA, Socio desde: 1974, 01 622 222 1174,alorlo@prodigy.net.mx,,
622,NOTARÍA 13, GUAYMAS, SONORA, CARACTER: TITULAR, AV ALFONSO IBERRI 23, CENTRO  GUAYMAS, SONORA, Socio desde: 2013, 01 622 222 21174,alortegalo@hotmail.com,,
623,NOTARÍA 50, HERMOSILLO, SONORA, CARACTER: TITULAR, DR. AGUILAR 25, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2010, 01 662 213 2880,catalina.notaria50@prodigy.net.mx,,
624,NOTARÍA 99, NOGALES, SONORA, CARACTER: TITULAR, BLVD. EL GRECO 26 INT. LOCAL 4, PLAZA KALITEA  NOGALES, SONORA, Socio desde: 2000, MISMOS TELEFONOS,notario@notaria99.com,,
625,NOTARÍA 60, CANANEA, SONORA, CARACTER: TITULAR, CAMINO REAL 1B, LINDA VISTA  CANANEA, SONORA, Socio desde: 2014, 01 645 332 0409,notariapublica_60@hotmail.com,,
626,NOTARÍA 1, HERMOSILLO, SONORA, CARACTER: TITULAR, CALLE TAMAULIPAS 20, CENTRO  HERMOSILLO, SONORA, Socio desde: 2000, 01662* 212 06 41,notaria01@prodigy.net.mx,,
627,NOTARÍA 43, HERMOSILLO, SONORA, CARACTER: TITULAR, IRINEO MICHEL 76, CENTENARIO LAS PALMAS  HERMOSILLO, SONORA, Socio desde: 1968, 01662 217 1512,notaria43@hotmail.com,,
628,NOTARÍA 64, CD. OBREGON, SONORA, CARACTER: TITULAR, CALLE SINALOA 139 SUR, CENTRO  CD. OBREGON, SONORA, Socio desde: 1971, 0164 4415 1105,notario64@prodigy.net.mx,,
629,NOTARÍA 74, CABORCA, SONORA, CARACTER: TITULAR, AV. N 39, CENTRO  CABORCA, SONORA, Socio desde: 2007, 01 637 372 7474,yajnotaria74@prodigy.net.mx,,
630,NOTARÍA 77, HERMOSILLO, SONORA, CARACTER: TITULAR, GARMENDIA 137, MODELO  HERMOSILLO, SONORA, Socio desde: 2010, 01 662 210 6775,carolina.montiel@notaria77yconsultores.com,,
631,NOTARÍA 76, PUERTO PEÑASCO, SONORA, CARACTER: TITULAR, AVENIDA LOS PINOS 127, CENTRO  PUERTO PEÑASCO, SONORA, Socio desde: 2015, 01 638 388 1203,chastre_encinas@hotmail.com,,
632,NOTARÍA 44, GUAYMAS, SONORA, CARACTER: TITULAR, CALLE 20 304, CENTRO  GUAYMAS, SONORA, Socio desde: 2008, 01 622 22 20545,notariapublica_44@hotmail.com,,
633,NOTARÍA 70, NOGALES, SONORA, CARACTER: TITULAR, CAMPILLO 86 INT. LOC 214, FUNDO LEGAL  NOGALES, SONORA, Socio desde: 2013, ,dolyzanotaria70@hotmail.com,,
634,NOTARÍA 73, HERMOSILLO, SONORA, CARACTER: TITULAR, MANUEL Z. CUBILLAS 74, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2007, 01 662 2175638,notariapublica73@gmail.com,,
635,NOTARÍA 55, CD. OBREGON, SONORA, CARACTER: TITULAR, AV. MIGUEL ALEMAN 164 SUR, CENTRO  CD. OBREGON, SONORA, Socio desde: 1970, 01 644 414 96 31,notaria-55@hotmail.com,,
636,NOTARÍA 106, HERMOSILLO, SONORA, CARACTER: TITULAR, ARCO IRIS 46, PALMAR DEL SOL  HERMOSILLO, SONORA, Socio desde: 2016, 662 216 25 95,notaria106.sonora@gmail.com,,
637,NOTARÍA 66, HERMOSILLO, SONORA, CARACTER: SUPLENTE, DR. PESQUEIRA 26, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2017, 01 662 213 00 75,notaria66sonora@hotmail.com,,
638,NOTARÍA 11, HERMOSILLO, SONORA, CARACTER: SUPLENTE, CALLE LONDRES 180, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2004, 01-662-217-44-53,notariapublica11@hotmail.com,,
639,NOTARÍA 26, PUERTO PEÑASCO, SONORA, CARACTER: TITULAR, BOULEVARD FREEMONT, PLAZA ALAINAS 289 INT. LOCAL 4, CENTRO SUR  PUERTO PEÑASCO, SONORA, Socio desde: 2003,, 'com.mx');fmanzot@yahoo.com.mx],
640,NOTARÍA 92, AGUA PRIETA, SONORA, CARACTER: TITULAR, CALLE 2 AVENIDA 6TA. 210, CENTRO  AGUA PRIETA, SONORA, Socio desde: 1981, ,notaria92@prodigy.net.mx,,
641,NOTARÍA 18, CIUDAD OBREGON, SONORA, CARACTER: TITULAR, 5 DE FEBRERO 133 SUR, CENTRO  CIUDAD OBREGON, SONORA, Socio desde: 1992, 01-644-414-25-04,galfaro1@prodigy.net.mx,,
642,NOTARÍA 81, HERMOSILLO, SONORA, CARACTER: TITULAR, BLVD FRANCISCO EUSEBIO KINO 309 INT. TORRE HERMOSILLO PISO 11, COUNTRY CLUB  HERMOSILLO, SONORA, Socio desde: 2016, 6622 89 0089,ggq81@hotmail.com,,
643,NOTARÍA 81, HERMOSILLO, SONORA, CARACTER: SUPLENTE, BLVD. KINO 309 INT. PISO 16-2, COUNTRY CLUB  HERMOSILLO, SONORA, Socio desde: 2009, 01 662 289 0050,ggutierrezsanchez@hotmail.com,,
644,NOTARÍA 72, HERMOSILLO, SONORA, CARACTER: TITULAR, OLIVARES 46, OLIVARES  HERMOSILLO, SONORA, Socio desde: 2006, 01 662 218 25 22,gilbertoov33@gmail.com,,
645,NOTARÍA 36, HERMOSILLO, SONORA, CARACTER: TITULAR, ROSALES 114 INT. ALTOS, CENTRO  HERMOSILLO, SONORA, Socio desde: 1995, 01 662-217-53-75,notaria36@prodigy.net.mx,,
646,NOTARÍA 83, HERMOSILLO, SONORA, CARACTER: TITULAR, LIVERPOOL 9, PRADOS DEL CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2016, 662 21 22 287,notaria83hermosillo@gmail.com,,
647,NOTARÍA 51, HERMOSILLO, SONORA, CARACTER: TITULAR, GALEANA 35, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 1997, ,notaria51@prodigy.net.mx,,
648,NOTARÍA 54, SAN LUIS RIO COLORADO, SONORA, CARACTER: TITULAR, AV. FELIX CONTRERAS Y CALLE SEGUNDA 611 INT. D, CUAUHTEMOC  SAN LUIS RIO COLORADO, SONORA, Socio desde: 2018, 01 653 53 41 402,spleycasc@gmail.com,,
649,NOTARÍA 31, CIUDAD OBREGON, SONORA, CARACTER: TITULAR, SINALOA 400 NTE, ZONA CENTRO  CIUDAD OBREGON, SONORA, Socio desde: 2002, ,horacioolea@prodigy.net.mx,,
650,NOTARÍA 80, HERMOSILLO, SONORA, CARACTER: TITULAR, ROSALES 33, CENTRO  HERMOSILLO, SONORA, Socio desde: 2002, 0166 2213 5465,notaria80@notarios.com.mx,,
651,NOTARÍA 16, HERMOSILLO, SONORA, CARACTER: TITULAR, DR PALIZA 28 INT. 1 Y 2 , CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2016, 6622121199,notariapublica16@hotmail.com,,
652,NOTARÍA 53, HERMOSILLO, SONORA, CARACTER: TITULAR, MORELIA Y GALEANA 147, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 1994, ,ivanf@notariapublica53.com,,
653,NOTARÍA 28, HERMOSILLO, SONORA, CARACTER: TITULAR, ENRIQUE GARCIA SANCHEZ 30-L, SAN BENITO  HERMOSILLO, SONORA, Socio desde: 2019, 01662 215 9566,ivonne@notariacorral.com,,
654,NOTARÍA 110, SAN LUIS RIO COLORADO, SONORA, CARACTER: TITULAR, AV OBREGON INT. LOCAL A-1, RESIDENCIAS  SAN LUIS RIO COLORADO, SONORA, Socio desde: 2014, ,notaria110slrc@gmail.com,,
655,NOTARÍA 111, HERMOSILLO, SONORA, CARACTER: TITULAR, DR PALIZA 34, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2015, ,titular@notaria111.mx,,
656,NOTARÍA 101, HERMOSILLO, SONORA, CARACTER: TITULAR, BLVD PASEO RIO SEGUNDO PISO INT. LOCAL 201, PROYECTO RIO SONORA  HERMOSILLO, SONORA, Socio desde: 2013, ,ernesto1977@hotmail.com,,
657,NOTARÍA 35, HERMOSILLO, SONORA, CARACTER: TITULAR, OBREGON 136, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2012, ,notaria35@hotmail.com,,
658,NOTARÍA 25, CD. OBREGON, SONORA, CARACTER: TITULAR, YAQUI Y SINALOA 901 OTE, ZONA NORTE  CD. OBREGON, SONORA, Socio desde: 2002, 01 644 413 91 00,notaria25@cob.megared.net.mx,,
659,NOTARÍA 105, MAGDALENA DE KINO, SONORA, CARACTER: TITULAR, IGNACIO ALLENDE 312, CENTRO  MAGDALENA DE KINO, SONORA, Socio desde: 2016, 6323220343,notaria-105@hotmail.com,,
660,NOTARÍA 20, NAVOJOA, SONORA, CARACTER: TITULAR, AV. MIGUEL HIDALGO 106-B PONIENTE, REFORMA  NAVOJOA, SONORA, Socio desde: 2007, ,notaria_20sonora@outlook.com,,
661,NOTARÍA 103, GUAYMAS, SONORA, CARACTER: SUPLENTE, AVENIDA 16 128, CENTRO  GUAYMAS, SONORA, Socio desde: 2014, ,notariopublico103@hotmail.com,,
662,NOTARÍA 41, GUAYMAS, SONORA, CARACTER: TITULAR, 14 , CENTRO  GUAYMAS, SONORA, Socio desde: 2014, 01 622 2224882,flores_francisco@hotmail.com,,
663,NOTARÍA 57, HUATABAMPO, SONORA, CARACTER: SUPLENTE, CONSTITUCION 10, CENTRO  HUATABAMPO, SONORA, Socio desde: 2006, ,licrascon@msn.com,,
664,NOTARÍA 82, CD. OBREGON, SONORA, CARACTER: TITULAR, HIDALGO Y SINALOA 100 NTE, CENTRO  CD. OBREGON, SONORA, Socio desde: 1983, ,gubt@prodigy.net.mx,,
665,NOTARÍA 91, HERMOSILLO, SONORA, CARACTER: TITULAR, CAMPODONICO 56, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2017, 01 662 213 66 43,lupita.carbajal@gmail.com,,
666,NOTARÍA 2, CAJEME, SONORA, CARACTER: TITULAR, SINALOA 158 NTE, CENTRO  CAJEME, SONORA, Socio desde: 1999, (01 644) 414-50-72,mirna@notaria2son.com,,
667,NOTARÍA 38, NOGALES, SONORA, CARACTER: SUPLENTE, AVENIDA OBREGON 38 ALTOS INT. DESPACHO 204, CENTRO  NOGALES, SONORA, Socio desde: 2019, 01 631 31 25820,ysalmeron@notaria38nogales.com,,
668,NOTARÍA 67, HERMOSILLO, SONORA, CARACTER: TITULAR, CALZADA DE GUADALUPE 77, CENTRO  HERMOSILLO, SONORA, Socio desde: 2015, 01 662 2172 992,notariagastelum@gmail.com,,
669,NOTARÍA 9, EMPALME, SONORA, CARACTER: TITULAR, JOSE MARIA MORELOS 48, MODERNA  EMPALME, SONORA, Socio desde: 2004, 01-622-137-01-01,amolivia3@hotmail.com,,
670,NOTARÍA 6, HUATABAMPO, SONORA, CARACTER: SUPLENTE, SUFRAGIO EFECTIVO 2, CENTRO  HUATABAMPO, SONORA, Socio desde: 2018, 01 647 426 02 11,notaria6pimienta@hotmail.com,,
671,NOTARÍA 75, NOGALES, SONORA, CARACTER: TITULAR, BLVD LUIS DONALDO COLOSIO PLAZA DYAMOND 873 INT. LOCAL 36, CHULAVISTA  NOGALES, SONORA, Socio desde: 2013, ,lmoreno@notaria75.com,,
672,NOTARÍA 85, CD. OBREGON, SONORA, CARACTER: TITULAR, HIDALGO 805 INT. PONIENTE, DEL VALLE  CD. OBREGON, SONORA, Socio desde: 2004, 01 644 414 72 40,f_castell@prodigy.net.mx,,
673,NOTARÍA 93, CAJEME, SONORA, CARACTER: TITULAR, CALLE 5 DE FEBRERO 149 SUR INT. ALTOS, CENTRO  CAJEME, SONORA, Socio desde: 2006, 01 644 414 8282,notaria_93@yahoo.com,,
674,NOTARÍA 69, OBREGON, SONORA, CARACTER: TITULAR, SONORA 357 NTE, ZONA NORTE  OBREGON, SONORA, Socio desde: 2005, ,lic_acevesg@hotmail.com,,
675,NOTARÍA 68, HERMOSILLO, SONORA, CARACTER: SUPLENTE, DR. AGUILAR 69, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2004, 01 662 213 14 98,lfruibal@notaria68.net,,
676,NOTARÍA 39, HERMOSILLO, SONORA, CARACTER: TITULAR, GALEANA 55, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2010, ,lrmontesdeoca@gmail.com,,
677,NOTARÍA 47, CD. OBREGON, SONORA, CARACTER: TITULAR, SINALOA 230 SUR INT. DESP 101, CENTRO  CD. OBREGON, SONORA, Socio desde: 1973, 0164 4414 3366,notaria47son@prodigy.net.mx,,
678,NOTARÍA 15, CAJEME, SONORA, CARACTER: TITULAR, HIDALGO 698 OTE, CENTRO  CAJEME, SONORA, Socio desde: 2002, ,oficina@notaria15.net,,
679,NOTARÍA 66, HERMOSILLO, SONORA, CARACTER: TITULAR, DOCTOR PESQUEIRA 26, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2002, (01662)2-13-00-75,notaria66sonora@hotmail.com,,
680,NOTARÍA 59, CD. OBREGON, SONORA, CARACTER: TITULAR, SINALOA 146 NORTE, CENTRO  CD. OBREGON, SONORA, Socio desde: 1965, 0164 4414 4655,josefinaperezn@hotmail.com,,
681,NOTARÍA 90, HERMOSILLO, SONORA, CARACTER: SUPLENTE, NICOLAS BRAVO 54, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2007, 01 662 212 10 64,maximoreynoso@prodigy.net.mx,,
682,NOTARÍA 63, HERMOSILLO, SONORA, CARACTER: TITULAR, TEHUANTEPEC 135, PRADOS DEL CENTENARIO  HERMOSILLO, SONORA, Socio desde: 2001, (01-662) 212-03-05,notariotitular@notaria63.com,,
683,NOTARÍA 4, HERMOSILLO, SONORA, CARACTER: SUPLENTE, FRAY MARCOS DE NIZA 12, LOS ARCOS  HERMOSILLO, SONORA, Socio desde: 2010, 01 662 262 0473,notariapublica4@hotmail.com,,
684,NOTARÍA 10, GUAYMAS, SONORA, CARACTER: SUPLENTE, CALLE 22 36 NTE, CENTRO  GUAYMAS, SONORA, Socio desde: 2003, ,notario@salashermanos.com,,
685,NOTARÍA 19, NAVOJOA, SONORA, CARACTER: TITULAR, PESQUEIRA 313 NTE, REFORMA  NAVOJOA, SONORA, Socio desde: 1991, 01 642 422-78-21,miguel19nav@prodigy.net.mx,,
686,NOTARÍA 95, HERMOSILLO, SONORA, CARACTER: TITULAR, BLVD RODRIGUEZ 100, SAN BENITO  HERMOSILLO, SONORA, Socio desde: 1999, 01 662 210 9384,notario@notaria95.com,,
687,NOTARÍA 42, PUERTO PEÑASCO, SONORA, CARACTER: TITULAR, AVE. ALCANTAR 34, EL PUERTO  PUERTO PEÑASCO, SONORA, Socio desde: 1994, 01 638-383-20-06,osvaldo_of@hotmail.com,,
688,NOTARÍA 42, PUERTO PEÑASCO, SONORA, CARACTER: SUPLENTE, ALCANTAR 34, EL PUERTO  PUERTO PEÑASCO, SONORA, Socio desde: 2011, 01 638 383 7296,notaria42@hotmail.com,,
689,NOTARÍA 3, H. CABORCA, SONORA, CARACTER: SUPLENTE, CALLE SEXTA 239, CENTRO  H. CABORCA, SONORA, Socio desde: 2018, 01 637 372 20 29,pablo@davila-law.com,,
690,NOTARÍA 5, HERMOSILLO, SONORA, CARACTER: TITULAR, BLVD. FRANCISCO SERNA 61, LAS PALMAS  HERMOSILLO, SONORA, Socio desde: 1992, 01 662-212-79-39,notaria5@notariapublica5.com.mx,,
691,NOTARÍA 97, HERMOSILLO, SONORA, CARACTER: TITULAR, CALZADA GUADALUPE 77, CENTRO  HERMOSILLO, SONORA, Socio desde: 1992, ,notariagastelum@prodigy.net.mx,,
692,NOTARÍA 88, SAN LUIS RIO COLORADO, SONORA, CARACTER: TITULAR, AV. KINO 501, CENTRO  SAN LUIS RIO COLORADO, SONORA, Socio desde: 1982, 01 653* 534-33-36,notaria88son@prodigy.net.mx,,
693,NOTARÍA 90, HERMOSILLO, SONORA, CARACTER: TITULAR, NICOLAS BRAVO 54, CENTRO  HERMOSILLO, SONORA, Socio desde: 2013, 16622121274,rafaelreynosoothon@hotmail.com,,
694,NOTARÍA 7, NAVOJOA, SONORA, CARACTER: TITULAR, AV. MATAMOROS 205 PTE, REFORMA  NAVOJOA, SONORA, Socio desde: 2003, 01 642 421 44 77,renebs7@hotmail.com,,
695,NOTARÍA 102, HERMOSILLO, SONORA, CARACTER: TITULAR, BLVD. LUIS DONALDO COLOSIO MURRIETA 450, METROCENTRO  HERMOSILLO, SONORA, Socio desde: 2013, ,lunarene@hotmail.com,,
696,NOTARÍA 34, NOGALES, SONORA, CARACTER: TITULAR, AV. ALVARO OBREGON 73 INT. 2NDO NIVEL, FUNDO LEGAL  NOGALES, SONORA, Socio desde: 2000, 312.07.69,licrobertocantu@prodigy.net.mx,,
697,NOTARÍA 30, CIUDAD OBREGON, SONORA, CARACTER: TITULAR, VICENTE GUERRERO 218 OTE, CENTRO  CIUDAD OBREGON, SONORA, Socio desde: 2014, ,robertodelapena@notaria30obregon.com,,
698,NOTARÍA 78, NOGALES, SONORA, CARACTER: TITULAR, AV. ALVARO OBREGON 315 INT. DESP 9 Y 10, CENTRO  NOGALES, SONORA, Socio desde: 2002, LOS MISMOS,RMORENOD@PRODIGY.NET.MX,,
699,NOTARÍA 46, HERMOSILLO, SONORA, CARACTER: TITULAR, TEHUANTEPEC 85, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 1994, ,notpub46@hotmail.com,,
700,NOTARÍA 101, HERMOSILLO, SONORA, CARACTER: SUPLENTE, PASEO RIO SONORA SUR 205 INT. 201, PROYECTO RIO SONORA  HERMOSILLO, SONORA, Socio desde: 2014, ,notaria101hermosillo@hotmail.com,,
701,NOTARÍA 32, HERMOSILLO, SONORA, CARACTER: TITULAR, BLVD. HIDALGO 54, CENTENARIO  HERMOSILLO, SONORA, Socio desde: 1973, 01 662* 217-42-76,notaria_32@infinitum.com.mx,,
702,NOTARÍA 107, HERMOSILLO, SONORA, CARACTER: TITULAR, DR. IGNACIO PESQUEIRA 253, LOS ARCOS  HERMOSILLO, SONORA, Socio desde: 2015, 01 662 21 67 660 ,ssugich@notario107.com,,
703,NOTARÍA 12, SAN LUIS RIO COLORADO, SONORA, CARACTER: TITULAR, AV. KINO Y CALLE 5TA. 500, COMERCIAL  SAN LUIS RIO COLORADO, SONORA, Socio desde: 1994, 653 534 1437,srmnotario12@hotmail.com,,
704,NOTARÍA 48, OBREGON, SONORA, CARACTER: TITULAR, CALLE PUEBLA 316 INT. NORTE, ZONA NORTE  OBREGON, SONORA, Socio desde: 2013, 01 644 413 48 01,servandopablos@hotmail.com,,
705,NOTARÍA 87, HUATABAMPO, SONORA, CARACTER: SUPLENTE, JUAREZ 7, CENTRO  HUATABAMPO, SONORA, Socio desde: 2013, ,notaria87hpo@hotmail.com,,
706,NOTARÍA 27, OBREGON, SONORA, CARACTER: TITULAR, AV. MORELOS 800, ZONA NORTE  OBREGON, SONORA, Socio desde: 2013, ,victorlanderos@hotmail.com,,
707,NOTARÍA 87, HUATABAMPO, SONORA, CARACTER: TITULAR, JUAREZ 7, CENTRO  HUATABAMPO, SONORA, Socio desde: 2008, 01 647 42 61966,notaria87hpo@hotmail.com,,
708,NOTARÍA 17, HERMOSILLO, SONORA, CARACTER: TITULAR, CALLE OLIVARES 36, LOS ARCOS  HERMOSILLO, SONORA, Socio desde: 2006, 01 662 217 30 43,notaria17.ymf@hotmail.com,,
709,NOTARÍA 117, MAZATLAN, SINALOA, CARACTER: TITULAR, MALPICA 10, CENTRO  MAZATLAN, SINALOA, Socio desde: 1994, 0166 9981 6688,notaria117@hotmail.com,,
710,NOTARÍA 103, CULIACAN, SINALOA, CARACTER: TITULAR, DONATO GUERRA 632 NTE, CENTRO  CULIACAN, SINALOA, Socio desde: 2013, 16677163835,agastelum@notaria103.com,,
711,NOTARÍA 181, LOS MOCHIS, SINALOA, CARACTER: TITULAR, AV. LAZARO CARDENAS 195 OTE, CENTRO  LOS MOCHIS, SINALOA, Socio desde: 2008, 01 668 815 0844,alfonsoguerra37@hotmail.com,,
712,NOTARÍA 106, LOS MOCHIS, SINALOA, CARACTER: TITULAR, SANTOS DEGOLLADO 660 INT. 1 SUR ALTOS, CENTRO  LOS MOCHIS, SINALOA, Socio desde: 2011, 01 668 812 3449,ojedabenitez@notariabublica.106.mx,,
713,NOTARÍA 165, LOS MOCHIS, SINALOA, CARACTER: TITULAR, BELISARIO DOMINGUEZ Y CUAUHTEMOC 707 SUR, BIENESTAR  LOS MOCHIS, SINALOA, Socio desde: 2000, 01 668 812 09 09,aduarte@lmm.megared.net.mx,,
714,NOTARÍA 186, CULIACAN, SINALOA, CARACTER: TITULAR, BENITO JUAREZ ORIENTE 206 ALTOS, CENTRO  CULIACAN, SINALOA, Socio desde: 2000, 6677131863,licastrolopez@hotmail.com,,
715,NOTARÍA 197, NOVOLATO, SINALOA, CARACTER: TITULAR, AV. ANTONIO ROSALES PLAZA DORADA 76 INT. LOCAL 19 ALTOS, CENTRO  NOVOLATO, SINALOA, Socio desde: 2004, 01 667 752 25 46,tunotario@hotmail.com,,
716,NOTARÍA 83, CULIACAN, SINALOA, CARACTER: TITULAR, CALLE CRISTOBAL COLON 390 PTE, CENTRO  CULIACAN, SINALOA, Socio desde: 1984, 01 667 713 3313,clauma24@hotmail.com,,
717,NOTARÍA 227, CULIACAN, SINALOA, CARACTER: TITULAR, AVENIDA INSURGENTES 1221 INT. 301, PALACIO DE GOBIERNO DEL ESTADO DE SINALOA  CULIACAN, SINALOA, Socio desde: 2017, 6677173166,despachofiscal@enriqueibarra.com.mx,,
718,NOTARÍA 132, CULIACAN, SINALOA, CARACTER: TITULAR, INSURGENTES 1221 INT. 301, FRACC. CENTRO SINALOA  CULIACAN, SINALOA, Socio desde: 1988, 01 667* 717-31-66,not132@enriqueibarra.com.mx,,
719,NOTARÍA 223, CULIACAN, SINALOA, CARACTER: TITULAR, MANUEL BONILLA 963 SUR, GUADALUPE  CULIACAN, SINALOA, Socio desde: 2015, 01667 789 2065,felix.aragon@aragonyvaldez.com,,
720,NOTARÍA 131, CULIACAN, SINALOA, CARACTER: TITULAR, BLVD. LUIS DE LA TORRE 1330 INT. 18, CHAPULTEPEC  CULIACAN, SINALOA, Socio desde: 2010, 01 667 713 5190,fernandodiazdelavega@hotmail.com,,
721,NOTARÍA 177, MOCORITO, SINALOA, CARACTER: TITULAR, IGNACIO ZARAGOZA 18, CENTRO  MOCORITO, SINALOA, Socio desde: 2009, 01 673 735 0798,notariamocorito@hotmail.com,,
722,NOTARÍA 210, MAZATLAN, SINALOA, CARACTER: TITULAR, SIERRA INDIA 111, LOMAS DE MAZATLAN  MAZATLAN, SINALOA, Socio desde: 2015, 669 9135762,notario210@infinitummail.com,,
723,NOTARÍA 224, CUALIACAN, SINALOA, CARACTER: TITULAR, BOULEVARD ALFONSO ZARAGOZA MAYTORENA 1792 NORTE INT. EDIFICIO DAFI PISO 4 LOCAL D, DESARROLLO URBANO TRES RIOS  CUALIACAN, SINALOA, Socio desde: 2015, ,lic_borquez@hotmail.com,,
